10	300
Jason_Kidd	1006	8
Jelena_Dokic	1001	2
Jelena_Dokic	1002	4
Jelena_Dokic	1002	8
Jelena_Dokic	1003	4
Jelena_Dokic	1004	5
Jelena_Dokic	1004	7
Jelena_Dokic	1004	8
Jelena_Dokic	1005	6
Jelena_Dokic	1007	8
Jennifer_Connelly	1001	3
Jennifer_Connelly	1001	4
Jennifer_Connelly	1002	4
Jennifer_Connelly	1003	4
Jennifer_Keller	1001	4
Jennifer_Keller	1003	4
Jennifer_Reilly	1001	2
Jennifer_Thompson	1001	2
Jim_Hahn	1001	3
Jim_Hahn	1001	4
Jim_Hahn	1003	4
Johnny_Carson	1001	2
Jorge_Batlle	1001	2
Jorge_Batlle	1001	3
Jorge_Rodolfo_Canicoba_Corral	1001	2
Juan_Ignacio_Chela	1001	2
Juan_Ignacio_Chela	1001	3
Juan_Ignacio_Chela	1002	3
Justin_Gatlin	1001	2
Karen_Mok	1001	2
Katie_Harman	1001	2
Katie_Harman	1001	3
Katie_Harman	1002	3
Kenneth_Branagh	1001	2
Kevin_Costner	1001	3
Kevin_Costner	1002	6
Kevin_Costner	1002	8
Kevin_Costner	1006	8
Larry_Lindsey	1001	2
Leonardo_DiCaprio	1003	7
Leonardo_DiCaprio	1005	6
Leonardo_DiCaprio	1006	8
Lindsay_Davenport	1002	10
Lindsay_Davenport	1005	9
Lisa_Ling	1001	2
Lucy_Liu	1002	4
Lucy_Liu	1002	5
Lucy_Liu	1003	5
Manfred_Stolpe	1001	2
Maria_Luisa_Mendonca	1001	2
Mario_Kreutzberger	1001	2
Melissa_Etheridge	1001	2
Michael_Jordan	1001	2
Michael_Jordan	1001	3
Michael_Jordan	1002	4
Mikhail_Youzhny	1001	2
Mitchell_Daniels	1001	2
Mitchell_Daniels	1001	4
Mitchell_Daniels	1003	4
Mohammad_Khatami	1001	5
Mohammad_Khatami	1003	9
Mohammad_Khatami	1008	10
Monique_Garbrecht-Enfeldt	1001	3
Natalie_Maines	1002	5
Natalie_Maines	1004	5
Nelson_Mandela	1001	3
Norodom_Sihanouk	1001	3
Norodom_Sihanouk	1002	3
Osama_bin_Laden	1002	4
Osama_bin_Laden	1003	4
Oxana_Fedorova	1001	2
Peter_Bacanovic	1001	2
Philippe_Noiret	1001	2
Placido_Domingo	1001	2
Placido_Domingo	1002	3
Prince_William	1001	2
Princess_Aiko	1001	2
Priscilla_Presley	1001	2
Richard_Haass	1001	2
Richard_Shelby	1001	2
Rick_Barnes	1001	2
Rick_Barnes	1001	3
Rick_Dinse	1001	3
Rick_Dinse	1002	3
Rio_Ferdinand	1001	2
Rita_Grande	1001	2
Rita_Grande	1002	3
Robin_McLaurin_Williams	1001	2
Saddam_Hussein	1002	4
Saddam_Hussein	1002	10
Saddam_Hussein	1003	11
Saddam_Hussein	1006	9
Sally_Field	1001	2
Salma_Hayek	1001	10
Salma_Hayek	1001	11
Sandra_Bullock	1001	3
Sandra_Bullock	1001	4
Sandra_Bullock	1002	4
Sandra_Bullock	1003	4
Sarah_Hughes	1001	6
Sarah_Hughes	1002	5
Sarah_Hughes	1003	5
Sarah_Hughes	1004	6
Sharon_Frey	1001	2
Silvio_Berlusconi	1006	30
Silvio_Berlusconi	1008	23
Silvio_Berlusconi	1013	21
Silvio_Berlusconi	1017	29
Silvio_Berlusconi	1018	25
Silvio_Berlusconi	1023	28
Silvio_Berlusconi	1024	30
Silvio_Berlusconi	1026	32
Spencer_Abraham	1003	17
Steffi_Graf	1002	5
Steffi_Graf	1003	4
Steven_Spielberg	1001	5
Steven_Spielberg	1001	6
Steven_Spielberg	1003	6
Steven_Spielberg	1004	6
Steven_Spielberg	1004	7
Steven_Spielberg	1006	7
Theresa_May	1001	2
Theresa_May	1002	3
Tippi_Hedren	1001	2
Todd_Haynes	1001	2
Todd_Haynes	1001	3
Todd_Haynes	1001	4
Todd_Haynes	1002	4
Tony_Blair	1018	86
Tony_Blair	1032	48
Tony_Blair	1032	110
Tony_Blair	1053	102
Tony_Blair	1091	134
Tony_Blair	1092	133
Tony_Blair	1105	121
Vicente_Fox	1004	30
Vicente_Fox	1009	16
Vicente_Fox	1011	17
Vicente_Fox	1015	30
Vojislav_Kostunica	1001	3
Vojislav_Kostunica	1002	4
Vojislav_Kostunica	1004	7
Vojislav_Kostunica	1005	7
Walter_Mondale	1001	6
Walter_Mondale	1001	7
Walter_Mondale	1005	7
Walter_Mondale	1006	8
Walter_Mondale	1007	9
Wang_Yingfan	1002	3
William_Bratton	1001	3
William_Donaldson	1001	5
William_Donaldson	1003	5
William_Donaldson	1004	6
Xavier_Malisse	1001	3
Xavier_Malisse	1003	4
Xavier_Malisse	1003	5
Yevgeny_Kafelnikov	1001	4
Zarai_Toledo	1001	2
Adolfo_Rodriguez_Saa	1001	Dave_Odom	1
Adolfo_Rodriguez_Saa	1001	Nancy_Powell	1
Adrien_Brody	1003	Damon_Dash	1
Ahmed_Ahmed	1001	Mike_Smith	1
Al_Sharpton	1005	Cole_Chapman	1
Alberto_Sordi	1001	James_Cameron	2
Alejandro_Lerner	1001	Jesper_Parnevik	1
Alejandro_Lerner	1001	TA_McLendon	1
Alex_Penelas	1001	Robin_Johansen	1
Alex_Penelas	1002	Gretchen_Mol	1
Alexandra_Stevenson	1003	Ronde_Barber	1
Ali_Adbul_Karim_Madani	1001	Carey_Lowell	1
Ali_Mohammed_Maher	1001	Isabela_Moraes	1
Ali_Mohammed_Maher	1001	Isidro_Pastor	1
Alicia_Silverstone	1002	Jennifer_Thompson	1
Alicia_Silverstone	1002	Jonathan_Tiomkin	1
Alicia_Silverstone	1002	Serge_Tchuruk	1
Andre_Agassi	1031	Boris_Jordan	1
Andre_Techine	1001	Lloyd_Richards	1
Andy_Benes	1001	Doug_Moe	1
Andy_Benes	1001	Mitar_Rasevic	1
Andy_Bryant	1001	Mike_Slive	1
Anna_Kournikova	1008	Colin_Farrell	1
Anne_ONeil	1001	Sophie	1
Anthony_Lee_Johnson	1001	Dave_Williams	1
Arnold_Palmer	1001	Stephanie_Zimbalist	1
Arnold_Palmer	1003	Charles_Kartman	1
Aron_Ralston	1001	Bill_Fennelly	1
Bart_Hendricks	1001	Philippe_Noiret	1
Ben_Kingsley	1001	Daryl_Hannah	1
Ben_Kingsley	1001	Jean_Nagel	1
Ben_Kingsley	1001	Perry_Farrell	1
Benjamin_Neulander	1001	Robin_Tunney	1
Bernardo_Segura	1001	Debra_Shank	1
Bernardo_Segura	1002	Douglas_Paal	1
Bernardo_Segura	1002	Jeanette_Stauffer	1
Bill_Pryor	1001	Ronde_Barber	1
Bob_Melvin	1001	Richard_Hamilton	1
Bob_Stoops	1003	Wayne_Allard	1
Bobby_Jackson	1001	Bruce_Gebhardt	1
Bobby_Jackson	1001	JP_Suarez	1
Bobby_Jackson	1001	Madge_Overhouse	1
Bobby_Jackson	1001	Nicola_Wells	1
Bobby_Robson	1001	Rollie_Massimino	1
Bode_Miller	1001	David_Howard	1
Bode_Miller	1001	Steffi_Graf	1
Boris_Jordan	1001	Kim_Weeks	1
Boris_Jordan	1001	Vincent_Sombrotto	1
Brad_Alexander_Smith	1001	Jason_Alexander	2
Brad_Alexander_Smith	1001	Kate_Lee	1
Brad_Alexander_Smith	1001	Tatiana_Gratcheva	1
Brandon_Webb	1001	Helmut_Panke	1
Brandon_Webb	1001	Larry_Hahn	1
Brandon_Webb	1001	Ryan_Leaf	1
Brennon_Leighton	1001	Laurel_Clark	1
Brett_Hawke	1001	Teri_Files	1
Bruce_Gebhardt	1001	Jean-Luc_Bideau	1
Bruce_Gebhardt	1001	Masao_Azuma	1
Bryan_Cooley	1001	Katie_Harman	3
Bryan_Murray	1001	Eric_Schacht	1
Bryan_Murray	1001	Mikhail_Youzhny	1
Bryan_Murray	1001	Mitchell_Daniels	2
Camille_Colvin	1001	Irina_Yatchenko	1
Carey_Lowell	1001	Charlie_Coles	1
Carl_Pope	1001	Larry_Hahn	1
Carolina_Barco	1001	Daryl_Hannah	1
Carolina_Barco	1001	Lindsay_Davenport	22
Carolina_Barco	1001	Norodom_Sihanouk	1
Caroline_Kennedy	1003	Henry_Suazo	1
Catherine_Bell	1001	Guillaume_Cannet	1
Catherine_Zeta-Jones	1010	Pier_Ferdinando_Casini	1
Catherine_Zeta-Jones	1011	Hayley_Tullett	2
Celso_Amorim	1002	Juljia_Vysotskij	1
Celso_Amorim	1002	Kevin_Costner	1
Celso_Amorim	1002	Thomas_Stewart	1
Chanda_Rubin	1003	Richard_Tubb	1
Chante_Jawan_Mallard	1001	Stephen_Glassroth	1
Chante_Jawan_Mallard	1001	Vicente_Fox	23
Charles_Bronson	1002	Hu_Jintao	4
Charles_Kartman	1001	Debra_Shank	1
Charles_Schumer	1002	James_Watt	1
Charles_Schumer	1002	Justin_Gatlin	2
Charles_Schumer	1002	Lionel_Chalmers	1
Chris_Rock	1002	Dalai_Lama	1
Christine_Baumgartner	1002	Vincent_Sombrotto	1
Christine_Baumgartner	1003	Lars_Burgsmuller	1
Chyung_Dai-chul	1001	Dan_Reeves	1
Cindy_Moll	1001	Daniel_Radcliffe	3
Cindy_Moll	1001	James_McPherson	1
Cindy_Moll	1001	Robin_Johansen	1
Claire_De_Gryse	1001	Deb_Santos	1
Claire_Tomalin	1001	Steve_Case	1
Clay_Campbell	1001	Leonardo_DiCaprio	2
Cole_Chapman	1001	Marisol_Martinez_Sambran	1
Colin_Phillips	1001	Ian_McKellen	3
Colin_Phillips	1001	Lloyd_Richards	1
Colin_Prescot	1001	Laurie_Hobbs	1
Connie_Freydell	1001	Tommy_Maddox	1
Craig_OClair	1001	Steve_Avery	1
Damarius_Bilbo	1001	Juljia_Vysotskij	1
Damon_Dash	1001	Henry_Suazo	1
Daniel_Comisso_Urdaneta	1001	Larry_Ralston	1
Daniel_Radcliffe	1003	Diane_Green	2
Daniel_Radcliffe	1003	Rick_Barnes	2
Daniel_Radcliffe	1003	Vicente_Fox	32
Dany_Heatley	1001	Richard_Parsons	1
Dany_Heatley	1001	Terry_Hoeppner	1
Dave_Odom	1001	Maritza_Macias_Furano	1
David_Beckham	1022	Laura_Morante	1
David_Duval	1001	Philippe_Noiret	2
David_Ho	1001	Doug_Moe	1
David_Ho	1001	Erskine_Bowles	1
David_Ho	1001	Evander_Holyfield	1
David_Howard	1001	Hugo_Conte	1
Denzel_Washington	1004	Henry_Suazo	1
Des_Brown	1001	Eliott_Spitzer	1
Des_Brown	1001	Svetislav_Pesic	1
Diana_Ross	1001	Rick_Rickert	1
Dianne_Feinstein	1003	Dwayne_Johnson	2
Dick_Clark	1003	Manfred_Stolpe	1
Dino_Risi	1001	Gabriel_Farhi	1
Doc_Rivers	1001	Melissa_Joan_Hart	1
Dominick_Dunne	1001	Nicoletta_Braschi	1
Don_Flanagan	1001	Ed_Sullivan	1
Don_Flanagan	1001	Ratna_Sari_Dewi_Sukarno	1
Donald_Keyser	1001	Salma_Hayek	2
Douglas_Paal	1001	Ed_Sullivan	1
Douglas_Paal	1001	Richard_Hamilton	1
Dusty_Baker	1001	Saddam_Hussein	2
Ed_Rendell	1001	Jamie_Dimon	1
Ed_Rendell	1001	Richard_Cohen	1
Eddie_Murray	1001	Kevin_Costner	7
Elaine_Stritch	1001	Richard_Parsons	1
Elena_Tihomirova	1001	Mike_Slive	1
Elena_Tihomirova	1001	Mohammed_Abu_Sharia	1
Eric_Schacht	1001	Jennifer_Keller	2
Erik_Morales	1003	Werner_Schlager	1
Erin_Brockovich	1001	Henry_Suazo	1
Erin_Brockovich	1001	Mike_Carona	1
Evan_Rachel_Wood	1001	Sharon_Frey	1
Evander_Holyfield	1001	Julio_Rossi	1
Evander_Holyfield	1001	Michael_Jordan	3
Evander_Holyfield	1001	Mike_Carona	1
Fatmir_Limaj	1001	Todd_Haynes	4
Felicity_Huffman	1001	Nelson_Acosta	1
Felipe_De_Borbon	1001	Jose_Bove	1
Frank_Cassell	1002	Jesper_Parnevik	1
Frank_Cassell	1003	Ronde_Barber	1
Fred_Durst	1001	Marisol_Martinez_Sambran	1
Fred_Durst	1001	Shavon_Earp	1
Fujio_Cho	1001	Javier_Vargas	1
Fujio_Cho	1002	Tatsuya_Fuji	1
Fujio_Cho	1003	Michael_Brandon	1
Fujio_Cho	1006	Olene_Walker	1
Gabriel_Farhi	1001	Lars_Burgsmuller	1
Gao_Qiang	1002	Kenneth_Brill	1
Gary_Stevens	1001	Wanda_Ilene_Barzee	1
Geoff_Hoon	1001	Osama_bin_Laden	3
Geoff_Hoon	1003	Richard_Tubb	1
Geoff_Hoon	1005	Thomas_Stewart	1
George_Brumley	1001	Manfred_Stolpe	1
George_Brumley	1001	Ryan_Leaf	1
George_Brumley	1002	Sergei_Yushenkov	1
George_Papandreou	1002	Tatiana_Panova	1
George_Papandreou	1004	Larry_Lindsey	2
George_Papandreou	1004	Paul_LeClerc	1
Ghassan_Elashi	1001	Rick_Rickert	1
Gloria_Allred	1002	Roman_Tam	1
Greg_Kinsey	1001	Priscilla_Presley	1
Greg_Ostertag	1002	Kevin_Costner	6
Greg_Owen	1001	Mark_Sisk	1
Greg_Owen	1002	Mike_Smith	1
Gretchen_Mol	1001	Isabella_Rossellini	2
Gunilla_Backman	1001	Kathleen_Abernathy	1
Hanan_Ashrawi	1001	Mario_Kreutzberger	2
Hans_Leistritz	1001	Saddam_Hussein	18
Hans_Leistritz	1001	Sue_Grafton	1
Hans_Peter_Briegel	1001	Theresa_May	2
Harriet_Lessy	1001	Mike_Carona	1
Harry_Kalas	1002	Joe_Strummer	1
Harry_Kalas	1002	Lewis_Booth	1
Hayley_Tullett	1001	Ian_McKellen	1
Henry_Suazo	1001	Ratna_Sari_Dewi_Sukarno	1
Hernan_Crespo	1001	Ronde_Barber	1
Hiroyuki_Yoshino	1001	Rollie_Massimino	1
Hu_Jintao	1006	Jerome_Jenkins	1
Hugh_Jessiman	1001	Solomon_Passy	1
Hugh_Jessiman	1001	TA_McLendon	1
Hugo_Conte	1001	Laurent_Woulzy	1
Irina_Yatchenko	1001	Katie_Harman	2
Isidro_Pastor	1001	Mark_Butcher	1
Ismail_Merchant	1001	Mack_Brown	2
Ismail_Merchant	1002	Kathleen_Abernathy	1
Ivan_Helguera	1001	William_Donaldson	4
Iveta_Benesova	1001	Jacques_Chirac	50
Jacques_Chirac	1020	Tzipora_Obziler	1
Jacques_Chirac	1035	Richard_Shelby	2
James_Cameron	1001	Richard_Shelby	2
James_McGreevey	1001	Katie_Harman	2
James_McGreevey	1001	Tzipora_Obziler	1
James_Sensenbrenner	1001	Jimmy_Smits	1
James_Sensenbrenner	1001	Maria_Shkolnikova	1
James_Watt	1001	Priscilla_Presley	2
Jamie_Dimon	1001	Robert_Korzeniowski	1
Jason_Alexander	1001	Mike_Maroth	1
Jason_Alexander	1001	Wayne_Allard	1
Jason_Kidd	1007	Louisa_Baileche	1
Javier_Vargas	1001	Jesse_Helms	1
Jeanette_Gray	1001	Keith_Fotta	1
Jeanette_Stauffer	1001	Marie-Josee_Croze	1
Jeffrey_Donaldson	1001	Leonardo_DiCaprio	8
Jeffrey_Donaldson	1001	Peter_Bacanovic	1
Jennifer_Connelly	1004	Martin_Bandier	1
Jesper_Parnevik	1001	Justin_Gatlin	2
Jimmy_Smits	1001	Robin_Johansen	1
Jimmy_Smits	1001	Shane_Hmiel	1
Joe_Crede	1001	Tom_DeLay	1
John_Burkett	1001	Leonardo_DiCaprio	2
John_McKay	1001	Mary_Sue_Coleman	1
Johnny_Hallyday	1001	Olene_Walker	1
Jonathan_Tiomkin	1001	Rita_Grande	2
Jorge_Rodolfo_Canicoba_Corral	1001	Wayne_Allard	1
Jose_Bove	1001	Juergen_Trittin	1
Juljia_Vysotskij	1001	Patrick_Coleman	1
Kate_Lee	1001	Toshimitsu_Motegi	1
Kathie_Louise_Saunders	1001	Roberto_Lavagna	1
Kathie_Louise_Saunders	1001	Rosalyn_Carter	1
Kenneth_Branagh	1001	Pinar_del_Rio	1
Kevin_Costner	1005	Stephen_Glassroth	1
Khader_Rashid_Rahim	1001	Richard_Cohen	1
Khalid_Khannouchi	1001	Werner_Schlager	1
Kim_Su_Nam	1001	Todd_Haynes	4
Kim_Weeks	1001	Marie-Josee_Croze	1
Kimora_Lee	1001	Robin_Johansen	1
Kurt_Suzuki	1001	Scott_Hoch	1
Larry_Lindsey	1001	Wanda_Ilene_Barzee	1
Larry_Ralston	1001	Richard_Carl	1
Larry_Ralston	1001	William_Donaldson	6
Larry_Ralston	1001	Willie_Wilson	1
Laurel_Clark	1001	Laurent_Woulzy	1
Laurel_Clark	1001	Priscilla_Presley	1
Leandrinho_Barbosa	1001	Melissa_Joan_Hart	1
Leandrinho_Barbosa	1001	Olene_Walker	1
Leon_Barmore	1001	Sachin_Tendulkar	1
Leon_Barmore	1001	Yusaku_Miyazato	1
Leonard_Schrank	1001	Marie_Haghal	1
Leonard_Schrank	1001	Rick_Rickert	1
Linda_Franklin	1001	Melissa_Joan_Hart	1
Lindsay_Davenport	1001	Martin_Burnham	1
Lindsay_Davenport	1017	Oxana_Fedorova	3
Lionel_Chalmers	1001	Mohammad_Fares	1
Lisa_Ling	1002	Mike_Maroth	1
Lucy_Liu	1003	Prince_William	1
Maria_Luisa_Mendonca	1002	Stephane_Delajoux	1
Maria_Luisa_Mendonca	1002	Terunobu_Maeda	1
Maria_Shkolnikova	1001	Martin_Rodriguez	1
Mariana_Ohata	1001	Xavier_Malisse	3
Mario_Kreutzberger	1001	Shavon_Earp	1
Mario_Kreutzberger	1002	Raul_Cubas	1
Maritza_Macias_Furano	1001	Qusai_Hussein	1
Mark_Butcher	1001	Scott_Hoch	1
Mark_Sisk	1001	Mehdi_Baala	1
Mark_Sisk	1001	Stephen_Swindal	1
Masao_Azuma	1001	Mikhail_Kalashnikov	1
McGuire_Gibson	1001	Richard_Haass	1
Mehdi_Baala	1001	Steve_Avery	1
Melissa_Joan_Hart	1001	Mikhail_Kalashnikov	1
Melissa_Joan_Hart	1001	Sue_Grafton	1
Michael_Brandon	1001	Toshimitsu_Motegi	1
Michael_Shelby	1001	Olene_Walker	1
Michel_Kratochvil	1001	Sheldon_Silver	1
Mike_Eskew	1001	Zarai_Toledo	1
Mike_OConnell	1001	Roberto_Lavagna	1
Mike_Sherman	1001	Natalie_Maines	3
Mike_Sherman	1001	Paige_Fitzgerald	1
Milt_Heflin	1001	Pier_Ferdinando_Casini	1
Nicholoas_DiMarzio	1001	Richard_Parsons	1
Nikki_McKibbin	1001	Stephen_Swindal	1
Nikki_McKibbin	1001	Steven_Tyler	1
Osama_Al_Baz	1001	Patricia_Wartusch	1
Osama_Al_Baz	1001	Sandra_Day_OConner	1
Patricia_Phillips	1001	Thierry_Falise	2
Paula_Locke	1001	Teri_Files	1
Peter_Bacanovic	1002	Robert_Korzeniowski	1
Pier_Ferdinando_Casini	1001	Ratna_Sari_Dewi_Sukarno	1
Priscilla_Presley	1002	Raul_Rivero	1
Raaf_Schefter	1001	Rick_Dinse	2
Richard_Sterner	1001	Steven_Spielberg	2
Rick_Dinse	1002	Shavon_Earp	1
Roberto_Lavagna	1001	Sandra_Bullock	4
Rod_Stewart	1001	Steffi_Graf	2
Rodolfo_Abalos	1001	Thierry_Falise	3
Roman_Tam	1001	Zalmay_Khalilzad	1
Scott_Hoch	1001	Thomas_Stewart	1
Seymour_Cassell	1001	Todd_Haynes	4
Shaun_Rusling	1001	Vincent_Sombrotto	1
Sheldon_Silver	1001	Xavier_Malisse	3
Stephane_Delajoux	1001	Tristan_Gretzky	1
Takahiro_Mori	1001	Tony_Blair	64
Thierry_Falise	1002	Werner_Schlager	1
Aaron_Sorkin	1001	2
Abdullah	1001	3
Abdullah	1002	3
Abdullah	1002	4
Abdullah	1003	4
Abid_Hamid_Mahmud_Al-Tikriti	1001	2
Abid_Hamid_Mahmud_Al-Tikriti	1001	3
Alan_Ball	1001	2
Albert_Costa	1003	5
Albert_Costa	1005	6
Ali_Khamenei	1001	2
Ali_Khamenei	1001	3
Amelia_Vega	1001	7
Amelia_Vega	1002	7
Amelia_Vega	1003	5
Antonio_Banderas	1001	5
Antonio_Banderas	1002	5
Antonio_Banderas	1003	5
Arye_Mekel	1001	2
Azra_Akin	1001	3
Azra_Akin	1001	4
Bernard_Landry	1002	3
Bernard_Landry	1002	4
Bernard_Landry	1003	4
Biljana_Plavsic	1001	2
Biljana_Plavsic	1001	3
Biljana_Plavsic	1002	3
Bob_Hope	1001	5
Bob_Hope	1003	6
Bob_Hope	1004	5
Bob_Hope	1004	7
Bridget_Fonda	1001	3
Bridget_Fonda	1002	3
Carlos_Ruiz	1001	3
Carlos_Ruiz	1002	3
Carly_Fiorina	1001	2
Carly_Fiorina	1001	3
Cherie_Blair	1001	3
Cherie_Blair	1001	4
Cherie_Blair	1002	4
Cherie_Blair	1003	4
Chuck_Yeager	1001	2
Chung_Mong-joon	1001	2
Claire_Hentzen	1001	2
Claire_Leger	1001	2
Darren_Clarke	1001	2
David_Caraway	1001	2
David_Leahy	1001	2
Dick_Cheney	1002	14
Dick_Cheney	1003	11
Dick_Cheney	1003	12
Dick_Cheney	1008	10
Dino_de_Laurentis	1001	2
Don_Nickles	1001	2
Doris_Schroeder	1001	3
Doris_Schroeder	1002	4
Eduardo_Duhalde	1002	3
Eduardo_Duhalde	1002	12
Eduardo_Duhalde	1003	4
Eduardo_Duhalde	1006	13
Eduardo_Duhalde	1007	10
Eduardo_Duhalde	1010	12
Edwin_Edwards	1001	3
Eric_Rosser	1001	2
Ernie_Eves	1001	2
Ernie_Fletcher	1001	2
Eva_Dimas	1001	2
Fernando_Vargas	1001	2
Fernando_Vargas	1001	3
Fernando_Vargas	1001	4
Fernando_Vargas	1002	3
Fernando_Vargas	1003	4
Frank_Lautenberg	1001	2
George_HW_Bush	1001	3
George_HW_Bush	1002	13
George_HW_Bush	1004	6
George_HW_Bush	1005	8
George_HW_Bush	1009	10
Gisele_Bundchen	1001	2
Glafcos_Clerides	1001	2
Glafcos_Clerides	1001	3
Glafcos_Clerides	1002	3
Glafcos_Clerides	1002	4
Greg_Gilbert	1001	2
Hashim_Thaci	1001	2
Hassan_Wirajuda	1001	2
Hector_Babenco	1001	3
Hector_Babenco	1002	3
Hideki_Matsui	1001	2
Hillary_Clinton	1001	10
Hillary_Clinton	1001	14
Hillary_Clinton	1004	5
Hillary_Clinton	1007	10
Hillary_Clinton	1011	13
Hisao_Oguchi	1001	2
Hitomi_Soga	1001	4
Hitomi_Soga	1001	5
Hitomi_Soga	1002	3
Hitomi_Soga	1003	4
JJ_Redick	1001	2
Jean_Brumley	1001	2
Jean_Carnahan	1001	2
Jeremy_Shockey	1001	2
Jerry_Regier	1001	3
Jerry_Regier	1002	3
Jerry_Springer	1001	2
Jerry_Springer	1001	4
Jessica_Lynch	1001	2
Jiang_Zemin	1001	17
Jiang_Zemin	1002	3
Jiang_Zemin	1004	10
Jiang_Zemin	1007	9
Jiang_Zemin	1015	18
Jim_Harrick	1001	2
Jiri_Novak	1003	4
Jiri_Novak	1003	8
Jiri_Novak	1003	9
Jiri_Novak	1005	6
Jiri_Novak	1005	10
Jiri_Novak	1005	11
Jiri_Novak	1007	10
Joe_Torre	1001	3
Joe_Torre	1002	4
John_Wolf	1001	2
Jonathan_Edwards	1001	6
Jonathan_Edwards	1002	7
Jonathan_Edwards	1003	6
Jonathan_Edwards	1005	6
Jonathan_Edwards	1005	7
Jonathan_Edwards	1006	8
Jose_Manuel_Durao_Barroso	1001	2
Jose_Manuel_Durao_Barroso	1001	6
Jose_Manuel_Durao_Barroso	1002	5
Jose_Manuel_Durao_Barroso	1003	5
Jose_Manuel_Durao_Barroso	1004	5
Joseph_Biden	1001	4
Joseph_Biden	1002	3
Joseph_Biden	1003	4
Judi_Dench	1001	2
Judy_Genshaft	1001	2
Keanu_Reeves	1001	9
Keanu_Reeves	1004	7
Keanu_Reeves	1006	9
Keanu_Reeves	1006	10
Keanu_Reeves	1007	12
Keira_Knightley	1001	2
Ken_Watanabe	1001	2
Kieran_Prendergast	1001	2
King_Abdullah_II	1001	3
King_Abdullah_II	1001	4
King_Abdullah_II	1002	5
King_Abdullah_II	1003	4
Kirk_Ferentz	1001	2
Kurt_Busch	1001	2
Larry_Bowa	1001	2
Larry_Thompson	1001	3
Larry_Thompson	1001	4
Larry_Thompson	1002	4
Laura_Bush	1001	11
Laura_Bush	1021	24
Laura_Bush	1021	39
Laura_Bush	1026	29
Lauren_Hutton	1001	2
Leslie_Ann_Woodward	1001	2
Leslie_Moonves	1001	2
Lyle_Vanclief	1001	2
Magui_Serna	1001	2
Makhdoom_Amin_Fahim	1001	3
Makhdoom_Amin_Fahim	1002	3
Marc-Andre_Fleury	1001	2
Marco_Antonio_Barrera	1001	5
Marco_Antonio_Barrera	1005	6
Marie-Reine_Le_Gougne	1001	2
Marieta_Chrousala	1001	2
Marieta_Chrousala	1001	3
Marieta_Chrousala	1002	3
Marina_Anissina	1001	2
Mark_Hamister	1001	2
Martha_Stewart	1001	3
Martha_Stewart	1001	5
Martha_Stewart	1002	3
Martha_Stewart	1002	5
Martha_Stewart	1003	4
Martin_Brodeur	1001	2
Martin_McCauley	1001	2
Martin_Verkerk	1001	2
Martin_Verkerk	1001	3
Martin_Verkerk	1002	3
Martina_McBride	1001	3
Martina_McBride	1002	4
Matt_Doherty	1001	2
Matt_Doherty	1001	3
Matt_Doherty	1002	3
Matthew_Perry	1001	6
Matthew_Perry	1002	7
Matthew_Perry	1003	4
Megawati_Sukarnoputri	1006	23
Megawati_Sukarnoputri	1007	22
Megawati_Sukarnoputri	1010	15
Megawati_Sukarnoputri	1011	24
Megawati_Sukarnoputri	1020	24
Megawati_Sukarnoputri	1020	30
Meghann_Shaughnessy	1001	2
Michael_Capellas	1001	2
Michael_Sullivan	1001	2
Mike_Brey	1001	2
Naji_Sabri	1001	6
Naji_Sabri	1002	4
Naji_Sabri	1002	7
Naji_Sabri	1003	8
Naji_Sabri	1006	7
Nanni_Moretti	1001	2
Nastassia_Kinski	1001	2
Natalie_Coughlin	1002	3
Natalie_Coughlin	1004	6
Natalie_Coughlin	1005	6
Norah_Jones	1003	15
Norah_Jones	1004	12
Norah_Jones	1007	15
Norah_Jones	1009	15
Norah_Jones	1011	12
Norm_Coleman	1005	7
Oscar_De_La_Hoya	1001	3
Oscar_De_La_Hoya	1002	6
Oscar_De_La_Hoya	1002	7
Pascal_Lamy	1001	2
Pat_Burns	1001	2
Paul_McCartney	1003	4
Paul_McCartney	1003	5
Paul_Wellstone	1001	2
Paul_Wellstone	1001	3
Paul_Wellstone	1002	3
Penelope_Cruz	1001	2
Penelope_Cruz	1001	3
Pete_Rose	1001	2
Prince_Harry	1001	2
Prince_Harry	1002	3
Princess_Caroline	1001	2
Princess_Caroline	1002	5
Raquel_Welch	1001	2
Reggie_Miller	1001	2
Renee_Zellweger	1002	13
Renee_Zellweger	1002	16
Renee_Zellweger	1003	16
Ricardo_Sanchez	1001	6
Ricardo_Sanchez	1002	4
Richard_Butler	1001	2
Rubens_Barrichello	1002	3
Rubens_Barrichello	1004	5
Rubens_Barrichello	1004	8
Rubens_Barrichello	1006	11
Rubens_Barrichello	1009	12
Samira_Makhmalbaf	1001	2
Samuel_Waksal	1001	2
Samuel_Waksal	1001	3
Samuel_Waksal	1001	4
Samuel_Waksal	1002	4
Scott_McClellan	1001	3
Scott_McClellan	1002	4
Scott_McClellan	1002	5
Scott_Rudin	1001	2
Shane_Warne	1001	2
Sheila_Wellstone	1001	2
Sheryl_Crow	1001	3
Silvan_Shalom	1002	3
Silvan_Shalom	1002	4
Silvan_Shalom	1002	6
Silvan_Shalom	1003	4
Silvan_Shalom	1003	6
Steve_Mariucci	1001	3
Steve_Mariucci	1002	3
Steven_Seagal	1001	2
