10	300
Cari_Davis	1001	Mark_Broxmeyer	1001
Carin_Koch	1001	John_Banko	1002
Carla_Gay_Balingit	1001	Frank_Lautenberg	1002
Carla_Gay_Balingit	1001	Paula_Dobriansky	1001
Carlos_Ruiz	1001	Peter_Schultz	1001
Carlos_Ruiz	1003	Jennifer_Tilly	1001
Carly_Fiorina	1002	Peter_Ueberroth	1001
Catherine_Woodard	1001	Mike_Sweeney	1001
Chan_Ho_Park	1001	Xiang_Xu	1001
Chance_Mock	1001	Herb_Ritts	1001
Chance_Mock	1001	Shafal_Mosed	1001
Chance_Mock	1001	Simona_Hradil	1001
Chance_Mock	1001	Troy_Jenkins	1001
Charles_Taylor	1007	Tom_Curley	1001
Chea_Sophara	1001	John_Wolf	1001
Chris_Cirino	1001	Jen_Bice	1001
Chris_Cirino	1001	Mary_Lou_Markakis	1001
Chris_Cirino	1001	Peri_Gilpin	1001
Christina_Sawaya	1001	Greg_Gilbert	1001
Chung_Mong-joon	1001	David_Modell	1001
Chung_Mong-joon	1001	Luca_Cordero_di_Montezemolo	1001
Chung_Mong-joon	1001	Nick_Markakis	1001
Chung_Mong-joon	1002	John_Rusnak	1001
Claire_Leger	1001	David_Caraway	1002
Claire_Leger	1001	Jerry_Sexton	1001
Claire_Leger	1001	Nobuyuki_Idei	1001
Clark_Randt	1001	Katie_Boone	1001
Clark_Randt	1001	Marc-Andre_Fleury	1001
Clemente_de_la_Vega	1001	Ron_Gonzales	1001
Colin_Campbell	1001	Frank_Keating	1001
Colin_Campbell	1001	Jean_Carnahan	1002
Colin_Campbell	1001	Mitchell_Potter	1001
Colleen_Atwood	1001	Penelope_Cruz	1002
Craig_Morgan	1001	Matthew_McConaughey	1001
Dan_Duquette	1001	Paddy_Torsney	1001
Daniel_Ortega	1001	Norah_Jones	1006
Daniel_Patrick_Moynihan	1001	Eglis_Yaima_Cruz	1001
Daniel_Patrick_Moynihan	1001	Newton_Carlton_Slawson	1001
Daniel_Rouse	1001	Doris_Schroeder	1001
Daniel_Rouse	1001	Mike_Johanns	1001
Daniell_Sunjata	1001	Marc-Andre_Fleury	1002
Danny_Ainge	1001	Lee_Ann_Terlaji	1001
David_Leahy	1001	Jerry_Sexton	1001
David_Scott_Morris	1001	Valerie_Thwaites	1001
David_Zeplowitz	1001	Jerry_Springer	1001
Dawn_Staley	1001	Hasan_Wirayuda	1001
Debra_Rose	1001	Jonathan_Edwards	1002
Debra_Yang	1001	Hashim_Thaci	1002
Debra_Yang	1001	Yekaterina_Guseva	1001
Denis_Fassou-Nguesso	1001	William_Overlin	1001
Derrick_Taylor	1001	Giuseppe_Morchio	1001
Derrick_Taylor	1001	William_Overlin	1001
Dick_Cheney	1005	James_Murdoch	1001
Dick_Cheney	1008	Nobuyuki_Idei	1001
Dick_Smothers	1001	Yoon_Won-Sik	1001
Dita_Von_Tesse	1001	Mohammed_Al-Douri	1012
Don_Henley	1001	Ernie_Eves	1001
Don_Henley	1001	Gil_Cates	1001
Don_Henley	1001	Stephen_Frears	1001
Don_Henley	1001	Ziwang_Xu	1001
Donald_Regan	1001	John_Gruden	1001
Doris_Schroeder	1002	Joe_Mantegna	1001
Eduardo_Duhalde	1001	Paula_Dobriansky	1001
Eduardo_Duhalde	1002	Tab_Turner	1001
Eduardo_Duhalde	1013	James_Murdoch	1001
Edward_Egan	1001	Ernie_Fletcher	1002
Edward_Johnson	1001	Jessica_Capshaw	1001
El_Hadji_Diouf	1001	Hitomi_Soga	1002
Emilio_Botin	1001	Luca_Cordero_di_Montezemolo	1001
Emilio_Botin	1001	Robert_Hyatt	1001
Enrique_Iglesias	1001	Gisele_Bundchen	1002
Eric_Bana	1001	Mike_Sweeney	1001
Eric_Bana	1001	Tab_Turner	1001
Eric_Benet	1001	Mohammad_Mustapha_Miro	1001
Eric_Rosser	1001	Marc-Andre_Fleury	1002
Eric_Rosser	1001	Peter_Chan	1001
Ernie_Eves	1002	Hana_Makhmalbaf	1001
Fernando_Vargas	1001	Julio_Cesar_Franco	1001
Fernando_Vargas	1003	Martin_Verkerk	1003
Flavia_Pennetta	1001	Larry_Flynt	1001
Flavia_Pennetta	1001	Micah_Knorr	1001
Flavia_Pennetta	1001	Paul_Wellstone	1001
Frank_Keating	1001	Paul_McCartney	1007
Frank_Lautenberg	1002	Michael_Capellas	1001
Frank_Lautenberg	1002	Steve_Allee	1001
Fujio_Mitarai	1001	Harvey_Weinstein	1001
Gabriella_Bo	1001	Jeremy_Shockey	1002
Gavyn_Arthur	1001	Kevin_Hearn	1001
Gavyn_Arthur	1001	Lynne_Slepian	1001
Gavyn_Arthur	1001	Zahir_Shah	1001
George_HW_Bush	1007	George_Maxwell_Richards	1001
George_HW_Bush	1013	Penny_Lancaster	1001
George_Maxwell_Richards	1001	Reggie_Miller	1001
Georgina_Papin	1001	Mary_Lou_Retton	1001
Georgina_Papin	1001	Svend_Robinson	1001
Gerry_Kelly	1001	Keira_Knightley	1001
Giannina_Facio	1001	Peri_Gilpin	1001
Gideon_Black	1001	Kevin_Hearn	1001
Gideon_Black	1001	Shafal_Mosed	1001
Gisele_Bundchen	1002	Penny_Lancaster	1001
Giuseppe_Morchio	1001	Penny_Lancaster	1001
Greg_Frers	1001	Mohammed_Al-Douri	1004
Greg_Gilbert	1001	Mehmet_Ali_Sahin	1001
Gregorio_Honasan	1001	Jim_Schwarz	1001
Gregorio_Honasan	1001	Jonathan_Fine	1001
Gregorio_Honasan	1001	Matt_Doherty	1001
Hama_Arba_Diallo	1001	Zhang_Yimou	1001
Hana_Makhmalbaf	1001	Raquel_Welch	1001
Hassan_Wirajuda	1001	Scott_Dalton	1001
Hector_Babenco	1002	Talisa_Bratt	1001
Herb_Ritts	1001	Mark_Broxmeyer	1001
Hugh_Campbell	1001	Ken_Watanabe	1001
Hugh_Campbell	1001	Masamori_Tokuyama	1001
Hugh_Campbell	1001	Tom_Foy	1001
Imran_Khan	1001	Matt_Morris	1001
Imran_Khan	1001	Nancy_Humbert	1001
Ivan_Lee	1001	Jennifer_Furminger	1001
James_Hallock	1001	Robert_Beck	1001
James_Murdoch	1001	Martina_McBride	1003
Jamie_Kellner	1001	Tomas_Malik	1001
Jamie_King	1001	Lauren_Hutton	1002
Jane_Fonda	1002	Martha_Stewart	1004
Janet_Leigh	1001	Marianne_Stanley	1001
Jaromir_Jagr	1001	Troy_Jenkins	1001
Jean_Brumley	1002	Jim_Harrick	1001
Jen_Bice	1001	Judi_Dench	1002
Jennifer_Furminger	1001	Matthew_During	1001
Jennifer_Tilly	1001	Serge_Klarsfeld	1001
Jennifer_Tilly	1001	Stella_Tennant	1001
Jeremy_Shockey	1002	Robert_Beck	1001
Jerry_Regier	1002	Paulina_Rodriguez_Davila	1001
Jerry_Regier	1003	Lee_Hyung-taik	1001
Jerry_Regier	1003	Pete_Rose	1002
Jessica_Capshaw	1001	Penelope_Cruz	1002
Jiang_Zemin	1004	Michelangelo_Antonioni	1001
Jiang_Zemin	1013	Roman_Coppola	1001
Jim_Sterk	1001	Jonathan_Edwards	1003
Jim_Sterk	1001	Ken_Watanabe	1002
Joey_Harrington	1001	Nick_Price	1001
John_Lynch	1001	Michael_Sullivan	1001
John_Robbins	1001	Tom_Foy	1001
John_Thune	1001	Milan_Milutinovic	1001
John_Velazquez	1001	Marco_Antonio_Barrera	1003
John_Velazquez	1001	Tammy_Lynn_Michaels	1001
John_Wolf	1002	Prince_Harry	1001
Jonathan_Byrd	1001	Mike_Matheny	1001
Jonathan_Byrd	1001	Sheikh_Ahmed_Yassin	1001
Jonathan_Horton	1001	Lee_Ann_Terlaji	1001
Jorge_Alberto_Galindo	1001	Roger_King	1001
Joseph_Biden	1005	Mahdi_Al_Bassam	1001
Joseph_Biden	1005	Tung_Chee-hwa	1004
Judy_Genshaft	1001	Shane_Warne	1001
Jules_Asner	1001	Robert_Beck	1001
Julien_Varlet	1001	Scott_Dalton	1001
Kate_Burton	1001	Martha_Stewart	1002
Kate_Richardson	1001	Roman_Coppola	1001
Katie_Boone	1001	Uthai_Pimchaichon	1001
Katie_Smith	1001	Leland_Chapman	1001
Katrin_Susi	1001	Luca_Cordero_di_Montezemolo	1001
Kay_Bailey_Hutchison	1001	Theodore_Tweed_Roosevelt	1003
Kieran_Prendergast	1001	Lachlan_Murdoch	1001
King_Abdullah_II	1004	Robert_Hyatt	1001
Kirk_Ferentz	1002	Milan_Milutinovic	1001
Lachlan_Murdoch	1001	Mickey_Sherman	1001
Larry_Flynt	1001	Phil_Cline	1001
Larry_Greene	1001	Mike_Brey	1002
Laurence_Tribe	1001	Uthai_Pimchaichon	1001
Lee_Ann_Terlaji	1001	Roman_Coppola	1001
Lee_Yuan-tseh	1001	Shafal_Mosed	1001
Lee_Yuan-tseh	1001	Yuri_Malenchenko	1002
Leland_Chapman	1001	Theodore_Tweed_Roosevelt	1001
Leslie_Moonves	1002	Robert_Hyatt	1001
Lisa_Murkowski	1001	Serge_Klarsfeld	1001
Magui_Serna	1001	Maura_Tierney	1001
Mahdi_Al_Bassam	1001	Marc-Andre_Fleury	1002
Mahdi_Al_Bassam	1001	Mother_Teresa	1001
Malak_Habbak	1001	Prince_Harry	1003
Manuel_Pellegrini	1001	Rolf_Eckrodt	1001
Manuela_Montebrun	1001	Martina_McBride	1002
Manuela_Montebrun	1001	Steven_Seagal	1002
Marion_Fahnestock	1001	Wen_Jiabao	1003
Mark_Hamister	1001	Xiang_Xu	1001
Martha_Martinez_Flores	1001	Mike_Brey	1002
Martha_Stewart	1005	Victor_Kraatz	1001
Martin_Lawrence	1001	Mickey_Sherman	1001
Martin_Lawrence	1001	Penny_Lancaster	1001
Martin_McCauley	1002	Steven_Seagal	1001
Martin_Verkerk	1001	Steven_Seagal	1001
Martina_McBride	1003	Peter_Schultz	1001
Masamori_Tokuyama	1001	Regina_Ip	1001
Masamori_Tokuyama	1001	Serge_Melac	1001
Matt_Doherty	1002	Saoud_Al_Faisal	1001
Meghann_Shaughnessy	1001	William_Perry	1001
Mehmet_Ali_Sahin	1001	Peri_Gilpin	1001
Mehmet_Ali_Sahin	1001	Raquel_Welch	1002
Michael_Capellas	1001	Victor_Garber	1001
Mickey_Sherman	1001	Roman_Coppola	1001
Mike_Brey	1002	Nick_Markakis	1001
Mike_Johanns	1001	Pascal_Lamy	1001
Mike_Matheny	1001	Norm_Coleman	1005
Mohammad_Mustapha_Miro	1001	Steve_Mariucci	1002
Mother_Teresa	1001	Yekaterina_Guseva	1001
Nancy_Humbert	1001	Park_Na-kyong	1001
Nanni_Moretti	1001	Shigeru_Ishiba	1001
Natalia_Dmitrieva	1001	Willie_Nelson	1001
Natalie_Juniardi	1001	Uthai_Pimchaichon	1001
Nick_Price	1001	Tab_Turner	1001
Norm_Coleman	1004	Peri_Gilpin	1001
Norm_Coleman	1007	Scott_McClellan	1005
Paddy_Torsney	1001	Tung_Chee-hwa	1009
Park_Na-kyong	1001	Vecdi_Gonul	1001
Patrick_Rafter	1001	Peter_Care	1001
Pierre_Van_Hooijdonk	1001	Scott_McClellan	1001
Regina_Ip	1001	Rohman_al-Ghozi	1001
Renee_Zellweger	1009	Yuri_Malenchenko	1002
Rolf_Eckrodt	1002	Teresa_Heinz_Kerry	1001
Rubens_Barrichello	1010	Stella_Tennant	1001
Saoud_Al_Faisal	1001	Vecdi_Gonul	1001
Scott_Dalton	1001	Zach_Safrin	1001
Scott_McClellan	1002	Tom_Schnackenberg	1001
Todd_MacCulloch	1001	Willie_Nelson	1001
Tom_Curley	1001	Wanda_de_la_Jesus	1001
Troy_Jenkins	1001	Walid_Al-Awadi	1001
William_Overlin	1001	Yekaterina_Guseva	1001
Abdoulaye_Wade	1001	1002
Abdoulaye_Wade	1001	1003
Abdoulaye_Wade	1002	1003
Adam_Sandler	1001	1002
Adam_Sandler	1001	1004
Adam_Sandler	1002	1003
Aicha_El_Ouafi	1001	1003
Aicha_El_Ouafi	1002	1003
Akbar_Hashemi_Rafsanjani	1001	1003
Akbar_Hashemi_Rafsanjani	1002	1003
Al_Pacino	1001	1002
Al_Pacino	1001	1003
Alex_Barros	1001	1002
Allyson_Felix	1001	1003
Allyson_Felix	1001	1004
Allyson_Felix	1001	1005
Allyson_Felix	1004	1005
Anastasia_Myskina	1001	1002
Andy_Roddick	1008	1012
Andy_Roddick	1010	1015
Andy_Roddick	1013	1015
Anna_Nicole_Smith	1001	1002
Antonio_Palocci	1001	1008
Antonio_Palocci	1003	1006
Antonio_Palocci	1004	1005
Antonio_Palocci	1005	1007
Antonio_Palocci	1006	1008
Arnoldo_Aleman	1001	1003
Arnoldo_Aleman	1003	1005
Ashton_Kutcher	1001	1003
Ashton_Kutcher	1002	1003
Augusto_Roa_Bastos	1001	1002
Aung_San_Suu_Kyi	1001	1002
Barry_Zito	1001	1002
Bill_Graham	1001	1009
Bill_Graham	1003	1004
Bill_Graham	1004	1006
Bill_Graham	1005	1006
Bob_Dole	1001	1003
Bruce_Weber	1001	1002
Carlos_Mesa	1001	1002
Carolyn_Dawn_Johnson	1001	1002
Carolyn_Dawn_Johnson	1002	1003
Celine_Dion	1003	1008
Chakib_Khelil	1001	1002
Chen_Shui-bian	1002	1004
Chen_Shui-bian	1003	1005
Christopher_Walken	1001	1003
Christopher_Walken	1001	1004
Claudia_Pechstein	1001	1002
Claudia_Pechstein	1001	1004
Claudia_Pechstein	1003	1004
Claudia_Pechstein	1003	1005
Claudia_Pechstein	1004	1005
Clay_Aiken	1002	1004
Clay_Aiken	1003	1004
Clay_Aiken	1003	1005
Colin_Powell	1040	1071
Colin_Powell	1049	1234
Colin_Powell	1133	1170
Colin_Powell	1182	1198
Cristina_Fernandez	1001	1002
Daisy_Fuentes	1002	1003
Damon_van_Dam	1001	1002
Dan_Wheldon	1001	1002
David_Coulthard	1001	1002
David_Kelley	1001	1002
Debra_Brown	1001	1002
Dennis_Erickson	1001	1002
Derek_Lowe	1001	1002
Eddie_Sutton	1001	1002
Edie_Falco	1001	1002
Elijah_Wood	1002	1003
Elizabeth_Hurley	1001	1004
Elizabeth_Hurley	1002	1005
Emily_Robison	1001	1002
Ethan_Hawke	1001	1004
Eunice_Barber	1001	1002
Felix_Mantilla	1001	1002
Fidel_Castro	1001	1018
Fidel_Castro	1003	1007
Fidel_Castro	1005	1008
Fidel_Castro	1008	1012
Fidel_Castro	1011	1013
Francisco_Flores	1001	1002
Francisco_Flores	1001	1003
Frank_Dunham_Jr	1001	1002
Franko_Simatovic	1001	1002
Fred_Eckhard	1001	1002
Fred_Eckhard	1001	1003
Fred_Eckhard	1002	1003
GL_Peiris	1001	1002
GL_Peiris	1001	1003
GL_Peiris	1002	1003
GL_Peiris	1002	1004
Garry_Kasparov	1001	1002
Hassan_Nasrallah	1001	1002
Heidi_Klum	1001	1003
Heidi_Klum	1001	1004
Heidi_Klum	1002	1004
Heidi_Klum	1003	1004
Heinz_Feldmann	1001	1002
Heinz_Feldmann	1002	1003
Iban_Mayo	1001	1002
Imad_Moustapha	1001	1002
Inam-ul-Haq	1001	1002
James_Gandolfini	1001	1003
James_Gandolfini	1002	1003
Janet_Thorpe	1001	1002
Jean-Pierre_Raffarin	1001	1002
Jean-Pierre_Raffarin	1001	1006
Jean-Pierre_Raffarin	1003	1004
Jean-Pierre_Raffarin	1003	1005
Jean-Pierre_Raffarin	1004	1007
Jean-Pierre_Raffarin	1005	1007
Jean-Pierre_Raffarin	1006	1007
Jeffrey_Scott_Postell	1001	1002
Jennifer_Capriati	1002	1014
Jennifer_Capriati	1007	1032
Jennifer_Capriati	1033	1042
Job_Cohen	1001	1002
John_McCormack	1001	1002
John_Paul_II	1001	1004
John_Paul_II	1002	1005
John_Paul_II	1002	1008
John_Paul_II	1004	1009
John_Paul_II	1010	1011
John_Ruiz	1001	1002
John_Stallworth	1001	1002
John_Stockton	1002	1004
John_Travolta	1002	1006
John_Travolta	1003	1005
John_Travolta	1005	1007
Jonathan_Mostow	1001	1002
Jorge_Arce	1001	1002
Joschka_Fischer	1001	1010
Joschka_Fischer	1006	1011
Joschka_Fischer	1007	1011
Joschka_Fischer	1011	1017
Joschka_Fischer	1015	1016
Jose_Canseco	1001	1003
Juan_Manuel_Marquez	1001	1002
Juan_Manuel_Marquez	1001	1003
Juan_Manuel_Marquez	1002	1003
Juan_Valencia_Osorio	1001	1002
Julie_Gerberding	1009	1013
Julie_Gerberding	1012	1015
Kate_Hudson	1001	1004
Kate_Hudson	1001	1008
Kate_Hudson	1002	1003
Kate_Hudson	1004	1009
Kate_Hudson	1006	1007
Kemal_Dervis	1001	1003
Kemal_Dervis	1002	1003
Kenneth_Evans	1001	1002
Kifah_Ajouri	1001	1002
Larry_Lucchino	1001	1002
Latrell_Sprewell	1001	1002
Lech_Walesa	1001	1002
Lee_Tae-sik	1001	1002
Lisa_Marie_Presley	1001	1003
Liza_Minnelli	1002	1003
Liza_Minnelli	1003	1004
Liza_Minnelli	1003	1006
Liza_Minnelli	1004	1005
Liza_Minnelli	1005	1006
Liza_Minnelli	1006	1007
Madonna	1001	1004
Madonna	1002	1003
Madonna	1004	1005
Mariah_Carey	1003	1006
Mary_Tyler_Moore	1001	1002
Mathias_Reichhold	1001	1002
Matt_Damon	1001	1002
Matt_Damon	1001	1003
Matt_Damon	1002	1004
Matt_Damon	1003	1004
Maureen_Fanning	1001	1002
Melanie_Griffith	1001	1002
Melanie_Griffith	1001	1003
Melanie_Griffith	1002	1003
Michael_Ballack	1001	1002
Michael_Winterbottom	1001	1003
Michael_Winterbottom	1002	1003
Michelle_Collins	1001	1002
Milo_Maestrecampo	1001	1002
Mohamed_Benaissa	1001	1002
Mohamed_ElBaradei	1002	1004
Mohamed_ElBaradei	1003	1008
Morgan_Freeman	1001	1002
Muhammad_Ali	1001	1003
Muhammad_Ali	1001	1007
Muhammad_Ali	1002	1005
Muhammad_Ali	1006	1010
Muhammad_Ali	1007	1009
Mukesh_Ambani	1001	1002
Mukesh_Ambani	1001	1003
Paris_Hilton	1001	1002
Pat_Cox	1001	1002
Paul_Burrell	1003	1007
Paul_Burrell	1005	1011
Paul_Burrell	1008	1010
Paul_Wolfowitz	1008	1010
Paula_Radcliffe	1001	1002
Paula_Radcliffe	1001	1003
Paula_Radcliffe	1002	1003
Paula_Radcliffe	1002	1004
Paula_Radcliffe	1003	1004
Paula_Radcliffe	1003	1005
Paula_Radcliffe	1004	1005
Paulo_Cesar_Pinheiro	1001	1002
Pedro_Solbes	1001	1003
Pedro_Solbes	1001	1004
Pedro_Solbes	1002	1003
Pedro_Solbes	1003	1004
Pete_Carroll	1001	1002
Pete_Carroll	1001	1003
Pete_Carroll	1002	1003
Pete_Sampras	1002	1012
Pete_Sampras	1002	1013
Pete_Sampras	1003	1015
Pete_Sampras	1004	1020
Pete_Sampras	1006	1007
Pete_Sampras	1006	1008
Pete_Sampras	1010	1013
Pete_Sampras	1012	1015
Peter_Struck	1001	1005
Peter_Struck	1002	1005
Phil_Vassar	1001	1002
Pierre_Boulanger	1001	1002
Prince_Willem-Alexander	1001	1002
Prince_Willem-Alexander	1001	1003
Prince_Willem-Alexander	1002	1003
Queen_Elizabeth_II	1003	1007
Queen_Elizabeth_II	1009	1012
Queen_Elizabeth_II	1010	1011
Queen_Elizabeth_II	1010	1012
Ray_Nagin	1001	1002
Ricardo_Maduro	1001	1002
Richard_Branson	1001	1002
Richard_Virenque	1001	1004
Richard_Virenque	1001	1006
Richard_Virenque	1001	1007
Richard_Virenque	1002	1007
Richard_Virenque	1002	1008
Rick_Carlisle	1002	1004
Rick_Wagoner	1001	1002
Robbie_Williams	1001	1002
Robbie_Williams	1001	1003
Roberto_Carlos	1002	1003
Roberto_Carlos	1002	1004
Roseanne_Barr	1001	1002
Roseanne_Barr	1002	1003
Ruben_Studdard	1001	1002
Sammy_Sosa	1001	1002
Sarah_Jessica_Parker	1001	1003
Sarah_Jessica_Parker	1002	1004
Sarah_Jessica_Parker	1003	1004
Sharon_Davis	1001	1002
Shaul_Mofaz	1001	1002
Shaul_Mofaz	1002	1003
Stan_Heath	1001	1002
Svetlana_Koroleva	1001	1002
Terrell_Suggs	1001	1002
Tim_Henman	1002	1012
Tim_Henman	1008	1019
Tom_Daschle	1007	1008
Tom_Daschle	1015	1021
Tom_Daschle	1015	1022
Tony_Curtis	1001	1002
Valentino_Rossi	1001	1002
Valentino_Rossi	1002	1004
Valentino_Rossi	1003	1006
Valentino_Rossi	1004	1005
Valentino_Rossi	1005	1006
Vanessa_Redgrave	1001	1003
Vanessa_Redgrave	1001	1004
Vanessa_Redgrave	1002	1005
Vanessa_Redgrave	1003	1004
Victoria_Clarke	1001	1005
Vladimiro_Montesinos	1001	1002
Vladimiro_Montesinos	1001	1003
Vladimiro_Montesinos	1002	1003
Wayne_Ferreira	1001	1002
Wayne_Ferreira	1001	1003
Wayne_Ferreira	1001	1005
Wayne_Ferreira	1002	1005
Wayne_Ferreira	1003	1004
Will_Smith	1001	1002
Yasser_Arafat	1001	1006
Yasser_Arafat	1001	1008
Yasser_Arafat	1002	1003
Yasser_Arafat	1002	1005
Yasser_Arafat	1003	1004
Yasser_Arafat	1003	1008
Yasser_Arafat	1004	1005
Yasser_Arafat	1005	1008
Yuri_Fedotov	1001	1002
Zoran_Djindjic	1001	1003
Zoran_Djindjic	1001	1004
Aaron_Patterson	1001	Frank_Bell	1001
Abdoulaye_Wade	1004	Bruce_Weber	1002
Abner_Martinez	1001	Carlos_Alberto	1001
Adam_Sandler	1002	Matthew_Ouimet	1001
Adam_Sandler	1003	Saeed_Anwar	1001
Adolfo_Aguilar_Zinser	1003	Jaime_Pressly	1001
Agnelo_Queiroz	1001	Aung_San_Suu_Kyi	1002
Agnelo_Queiroz	1001	Dave_Barr	1001
Aicha_El_Ouafi	1003	Michael_Lechner	1001
Akbar_Hashemi_Rafsanjani	1001	Larry_Harris	1001
Al_Pacino	1002	Charles_Cope	1001
Alex_Barros	1001	Brandon_Jones	1001
Alex_Barros	1002	Will_Smith	1002
Alex_Ferguson	1001	Rainer_Gut	1001
Alex_Wallau	1001	Shireen_Amir_Begum	1001
Alexandra_Jackson	1001	Larry_Harris	1001
Alfonso_Portillo	1001	Benito_Santiago	1001
Alfonso_Portillo	1001	Faye_Alibocus	1001
Alfonso_Portillo	1001	Fidel_Castro	1017
Ali_Abdullah_Saleh	1001	Khalid_Qazi	1001
Allan_Houston	1001	Andy_Garcia	1001
Allan_Houston	1001	Heidi_Klum	1001
Allan_Houston	1001	Thomas_Mesereau_Jr	1001
Ally_Sheedy	1001	Hugh_Carey	1001
Ally_Sheedy	1001	Myung_Yang	1001
Amanda_Marsh	1001	Tony_Curtis	1002
Anastasia_Myskina	1001	Raul_Gonzalez	1001
Anastasia_Myskina	1003	Len_Jenoff	1002
Andrzej_Tyszkiewicz	1001	Wes_Craven	1001
Andy_Griggs	1001	Lech_Walesa	1002
Andy_Rooney	1001	Jessica_Simpson	1001
Anna_Nicole_Smith	1002	Marcus_Garrettson	1001
Antonio_Palocci	1003	Liza_Minnelli	1001
Antonio_Palocci	1005	JC_Chasez	1001
Antonio_Palocci	1005	Jose_Woldenberg	1001
Antonio_Palocci	1006	John_Geoghan	1001
Antonio_Palocci	1008	Hans_Corell	1001
Arif_Mardin	1001	Eduardo_Fischer	1001
Arnaud_Lagardere	1001	Melanie_Griffith	1003
Ashton_Kutcher	1002	Daniel_Barenboim	1001
Asif_Hanif	1001	Robbie_Williams	1001
Asmaa_Assad	1001	Barry_Hinson	1001
Aung_San_Suu_Kyi	1001	Charla_Moye	1001
Azmi_Bishara	1001	Sammy_Sosa	1002
Barry_Hinson	1001	Nino_DAngelo	1001
Barry_Zito	1002	Chris_Gratton	1001
Bill_Graham	1008	Michelle_Hofland	1001
Bill_Graham	1009	Jacqueline_Marris	1001
Bill_Readdy	1001	Brendan_Gaughan	1001
Bill_Readdy	1001	Jaymon_Crabb	1001
Bill_Readdy	1001	Yasser_Arafat	1003
Billy_Rork	1001	Eva_Mendes	1001
Billy_Rork	1001	German_Khan	1001
Billy_Rork	1001	Peter_Struck	1002
Bison_Dele	1001	Brian_McIntyre	1001
Bob_Dole	1002	Dai_Chul_Chyung	1001
Bob_Dole	1002	John_Henry	1001
Bob_Dole	1003	Chris_Gratton	1001
Bob_Dole	1003	Hugh_Carey	1001
Bob_Geldof	1001	Zoran_Djindjic	1002
Bob_Geldof	1002	Ed_Wade	1001
Bob_Holden	1001	Fernando_Leon_de_Aranoa	1001
Bob_Iger	1001	Edie_Falco	1001
Bob_Iger	1001	Jean-Claude_Van_Damme	1001
Brian_Clemens	1001	Brian_Meadors	1001
Brian_Clemens	1001	Melanie_Griffith	1002
Brian_Heidik	1002	Djabir_Said-Guerni	1001
Brian_McIntyre	1001	Hans_Corell	1001
Brian_McIntyre	1001	Mohammed_Abulhasan	1001
Brian_Pavlich	1001	Ruben_Wolkowyski	1001
Brook_Robinson	1001	Tom_McClintock	1001
Brooke_Adams	1001	Paula_Prentiss	1001
Brooke_Gordon	1001	Joschka_Fischer	1012
Bruce_Weber	1001	Hal_Sellers	1001
Bryan_Thomas	1001	Joey_Mantia	1001
Bustam_A_Zedan_Aljanabi	1001	Kajsa_Bergqvist	1001
Calvin_Joseph_Coleman	1001	Hassan_Nasrallah	1001
Carla_Sullivan	1001	Edie_Falco	1001
Carlos_Barragan	1001	Chen_Shui-bian	1003
Carlos_Salinas	1001	Norman_Mailer	1001
Carlos_Salinas	1001	Sonya_Walger	1001
Carolyn_Dawn_Johnson	1003	Lydia_Shum	1001
Carolyn_Kuhl	1001	Pierre_Boulanger	1001
Celine_Dion	1002	John_Stallworth	1002
Celine_Dion	1005	Linda_Baboolal	1001
Celine_Dion	1005	Tom_Poston	1001
Chakib_Khelil	1002	Chuck_Woolery	1001
Charla_Moye	1001	Patti_Balgojevich	1001
Charles_Cope	1001	Garry_Alejano	1001
Charles_Holzner	1001	Eurico_Guterres	1001
Charles_Holzner	1001	Greg_Kinnear	1001
Chen_Shui-bian	1003	Gaston_Gaudio	1001
Chris_Gratton	1001	Mario_Vasquez_Rana	1001
Chris_Kolanas	1001	Joshua_Gracin	1001
Claudia_Pechstein	1002	Mireille_Jospin-Dandieu	1001
Clay_Aiken	1001	Svetlana_Koroleva	1001
Colin_Powell	1095	Frank_Hsieh	1001
Craig_David	1001	Tom_McClintock	1001
Craig_Wilson	1001	Kajsa_Bergqvist	1001
Cristina_Fernandez	1002	Stephen_Cooper	1001
Curtis_Joseph	1001	Terrell_Suggs	1002
Cynthia_Rowley	1001	Michael_Friedman	1001
Damon_van_Dam	1002	Jason_Sorens	1001
Daniel_Barenboim	1001	Tyler_Grillo	1001
Daniel_Bruehl	1001	Gus_Frerotte	1001
Daniel_Bruehl	1001	Max_Mosley	1001
Daniel_Bruehl	1001	Ramon_Cardenas	1001
Daniele_Bergamin	1001	Kenneth_Evans	1001
Danielle_Spencer	1001	Rachel_Wheatley	1001
Darcy_Regier	1001	William_Hurt	1001
Dave_Matthews	1001	Linda_Dano	1001
Dave_Matthews	1001	Paul_Burrell	1007
Dave_McNealey	1001	Gerald_Riley	1001
David_Bisbal	1001	Terri_Clark	1001
David_Chase	1001	Ekaterina_Dmitriev	1001
David_McCullough	1001	Evo_Morales	1001
David_McKiernan	1001	Fernando_Leon_de_Aranoa	1001
David_McKiernan	1001	Jane_Leeves	1001
Dennis_Erickson	1002	Hisham_Halawi	1001
Dennis_Erickson	1002	Noer_Muis	1001
Derek_Lowe	1002	Hisham_Halawi	1001
Derek_Lowe	1002	Madonna	1001
Derek_Lowe	1002	Mohamed_Benaissa	1001
Diego_Colorado	1001	Jason_Sorens	1001
Diego_Colorado	1001	John_Gordnick	1001
Diego_Diego_Lerman	1001	Francisco_Flores	1002
